MAKR0_SX272,-0.004972005262970924
MARC0_SI1188,-0.01991004668749296
MARC0_SX108,-0.00026158799550362997
MARW0_SI1276,-0.0009279794552746941
MARW0_SI1906,-0.005569780468940735
MBBR0_SI1685,-0.0007544419457835536
MBBR0_SX425,-0.003990381278774955
MBBR0_SX65,-0.000388159416615963
MBCG0_SI486,-0.00013965368270874023
MBCG0_SX57,-0.00015387086197733878
MBEF0_SX381,-0.0007027617584054286
MBGT0_SI1341,-0.0006658264642788304
MBGT0_SX441,-0.00035679852589964867
MBGT0_SX81,-0.0029280874878168106
MBML0_SX269,-0.0010735876858234406
MBOM0_SX114,-0.023030454112637426
MBOM0_SX294,-0.0002304187842777797
MBSB0_SI1983,-9.699509694026066e-06
MBSB0_SX183,-0.0007294188988836188
MBSB0_SX363,-0.0001659769830959184
MBSB0_SX93,-0.001119231153279543
MBTH0_SI505,-0.011562757450958779
MCAL0_SI1768,-0.03187822633319431
MCAL0_SI508,-0.0010275475326038542
MCDD0_SX163,-0.000743639946449548
MCDD0_SX433,-0.0005712562905890601
MCDD0_SX73,-0.0006571267280847796
MCEF0_SX145,-0.00013747505652598845
MCEF0_SX55,-0.0004699710290879011
MCLK0_SX130,-0.00021365663871682924
MCLK0_SX40,-0.00038758959881094997
MCRE0_SI1121,-0.0019439946521412242
MCSS0_SX30,-0.00055991947495689
MCTM0_SX360,-0.00030753324771749563
MCTM0_SX90,-0.001023841400941213
MCXM0_SX91,-0.0007212757057434803
MDAC0_SI1261,-0.0008725087989020992
MDAC0_SI631,-0.00277642479964665
MDAC0_SX91,-0.0006228012498468161
MDAS0_SI1896,-0.000768257852862863
MDAS0_SX186,-3.826494018236796e-05
MDAS0_SX96,-0.0004762990134102958
MDBB1_SI1636,-0.004029543449481328
MDDC0_SX159,-0.0004531496176213929
MDDC0_SX249,-0.0015472798891689467
MDDC0_SX429,-0.0002429693423468491
MDED0_SX270,-0.007099905184337071
MDEF0_SI1563,-0.0005529632396770246
MDEF0_SX213,-0.00054361492395401
MDEM0_SI800,-0.003237590193748474
MDEM0_SX158,-0.004642483133536119
MDEM0_SX68,-0.00176517348046656
MDHL0_SX269,-0.00018360939187308153
MDHL0_SX89,-0.0009800673994634832
MDHS0_SI2160,-0.026912564231503393
MDHS0_SI900,-0.0009445708630413845
MDHS0_SX270,-0.001932600513100624
MDHS0_SX360,-0.000319850498012134
MDHS0_SX450,-0.0038800004869699476
MDJM0_SX105,-0.0006032465646664301
MDLB0_SX316,-0.005512954791386923
MDLC2_SI1614,-0.008641791012552049
MDLC2_SX354,-0.0016398767807653972
MDLM0_SX244,-0.0012606309992926462
MDLR1_SX39,-0.0012794587140281994
MDMA0_SI1238,-0.0004669102755459872
MDMA0_SI2060,-0.002600485682487488
MDMA0_SX80,-0.0013238298892974854
MDNS0_SX381,-0.0012247427056233087
MDPB0_SX146,-0.00013324676547199488
MDPB0_SX56,-0.002313329492296491
MDPK0_SI1053,-0.0004569815866874926
MDPK0_SX63,-0.0004047764945895441
MDPS0_SX359,-0.0004935804300191925
MDPS0_SX89,-0.00150366308111133
MDSS0_SX81,-9.585945711781581e-05
MDSS1_SX67,-0.0039527761308770434
MDTB0_SI1200,-7.268722013880809e-05
MDWD0_SX270,-0.010502361438491127
MDWD0_SX360,-0.0010941676024732918
MDWD0_SX450,-0.00038245320320129395
MDWH0_SI1168,-0.0006463525351136923
MDWH0_SX35,-0.0005719951323924526
MDWM0_SI2176,-0.0006006798323462991
MDWM0_SX286,-0.0018143037833818576
MDWM0_SX433,-0.00035666003823280333
MEAL0_SX107,-0.0025515854358673096
MEAL0_SX347,-0.0011595619961302331
MEDR0_SI2004,-0.000866632335461103
MEDR0_SI744,-0.0008177677677436309
MEDR0_SX294,-0.0002304523562391599
MEJL0_SX152,-0.0010715817265650805
MEJL0_SX62,-0.0003735500937088942
MESG0_SX72,-0.0001251567155122757
MESJ0_SX367,-0.001050325802394322
MESJ0_SX97,-0.012819549689690271
MEWM0_SX448,-0.00026888596282030147
MFER0_SI1492,-0.0010560128837823867
MFER0_SX322,-0.0020690313540399075
MFER0_SX412,-0.0006073824316263199
MFER0_SX52,-0.0009449918355260577
MFRM0_SX75,-0.00018810715388368677
MFWK0_SI1249,-0.0012290497188982756
MFXS0_SX414,-0.006651635232724641
MFXV0_SX105,-0.000204715629418691
MGAK0_SX316,-0.0001969093528504555
MGAK0_SX46,-0.0006901316087821435
MGAR0_SI1842,-0.01326298713684082
MGAR0_SX222,-0.0012327495056229669
MGAR0_SX402,-0.00021359022578288769
MGAR0_SX42,-0.0039221130568405675
MGRL0_SX147,-0.005550720728933811
MGRL0_SX327,-0.006770950443339798
MGRL0_SX57,-0.00019007176160812378
MGSL0_SI534,-0.00041767566100410795
MGSL0_SI797,-0.0026994550325831427
MHBS0_SI1575,-0.013811637957890829
MHBS0_SX405,-0.0009474504519911373
MHBS0_SX45,-0.00014298025405768192
MHMG0_SI1995,-0.00205493387248781
MHMG0_SX105,-0.0007509211147273028
MHRM0_SX238,-0.0014113326524866038
MHXL0_SX152,-0.0001740728815396627
MILB0_SX363,-0.0018882834485598973
MJAI0_SI682,-0.002432235117469515
MJAI0_SX164,-0.00017929011478255957
MJBG0_SI1862,-0.0008069599668184916
MJBG0_SX152,-0.0001948818564414978
MJBG0_SX332,-0.0011997751214287498
MJBG0_SX62,-0.008697726660304599
MJDA0_SX131,-0.0005743393191584835
MJDG0_SX142,-0.0013211856596171856
MJDG0_SX232,-0.0003888334280678204
MJDG0_SX52,-0.000549926347023732
MJDM0_SX80,-0.0025582055632884684
MJEB0_SX386,-0.00016115785886843998
MJEE0_SI1867,-0.0007152469274965493
MJHI0_SI1328,-0.0007775095520449467
MJHI0_SX158,-0.0006323377043008804
MJJJ0_SI1163,-0.00015696206329656498
MJLB0_SX446,-0.000974418388472663
MJLG1_SI2272,-0.0068502457852059224
MJLG1_SX202,-0.00018641796257150802
MJLG1_SX292,-0.0007199365231725904
MJLS0_SI466,-0.0011954500719353004
MJMA0_SI865,-0.020171026820721832
MJMA0_SX235,-0.0027333028041399443
MJMD0_SX38,-0.0005169966209091639
MJMM0_SI625,-0.0037005911581218243
MJMM0_SX265,-4.780158633366227e-05
MJPG0_SX381,-0.0007531952399473924
MJPM0_SI738,-0.0006162269097385985
MJPM1_SX41,-0.001778855091995663
MJRA0_SX66,-0.00046474318951368333
MJRK0_SX70,-0.03746241331100464
MJRP0_SI1835,-0.045277762413024905
MJRP0_SX405,-0.0018379187275623452
MJRP0_SX45,-0.00012892193979386127
MJWG0_SI2155,-8.711474052128884e-05
MJWS0_SI513,-0.00011038780212402344
MJWS0_SX63,-0.001305104000493884
MJWT0_SI1291,-0.004348499937490984
MJXA0_SX67,-0.0009928480855056218
MKAG0_SX30,-0.0003928415942937136
MKAG0_SX439,-0.0006956560744179619
MKAJ0_SI784,-0.0027440382167696954
MKAJ0_SX154,-0.00040083248168230055
MKAJ0_SX424,-0.00046927235539882416
MKAM0_SI1465,-0.0009484454368551572
MKAM0_SX146,-0.00026640575379133224
MKDB0_SI872,-0.012330394042165656
MKDD0_SX307,-0.03426867723464966
MKDD0_SX37,-0.0017085631914211042
MKES0_SX83,-0.0003159311733075551
MKJO0_SX167,-0.00019680505449121648
MKJO0_SX424,-0.00150364200616705
MKJO0_SX437,-0.0025755050389663033
MKLR0_SX159,-0.01062893757113704
MKLR0_SX429,-0.001088154103074755
MKRG0_SX51,-0.0010525980550381872
MKXL0_SI1185,-0.0001852602290455252
MKXL0_SI1958,-0.0006369455891140437
MKXL0_SX105,-0.0002889556499818961
MKXL0_SX285,-0.0011296038826306661
MLBC0_SX159,-0.0005780617530281479
MLBC0_SX429,-0.0005999607447948721
MLEL0_SX346,-0.009091956371610815
MLEL0_SX76,-0.0013937120502059523
MLNS0_SI1407,-0.0007009064709698712
MLNS0_SX147,-0.0006291529280133545
MMAA0_SI845,-0.00046167454045069843
MMAA0_SX305,-0.00040171102717004976
MMAG0_SX406,-0.0004246878282477458
MMAG0_SX46,-0.0001288633483151595
MMAR0_SI706,-0.0002346467226743698
MMBS0_SX251,-0.0013295930844766121
MMCC0_SX78,-0.0030493258188168206
MMDB0_SI1617,-0.02396146247261449
MMDB0_SX87,-0.0004695298978024059
MMDG0_SI520,-0.0009587025760035766
MMDM1_SI1650,-0.0002785355318337679
MMDM1_SI783,-0.0008490660764051206
MMDM1_SX153,-0.009027967647630341
MMEA0_SX128,-6.476924172602594e-05
MMEB0_SI1357,-0.00046517342949906987
MMGK0_SX152,-0.0002819676722945838
MMGK0_SX242,-0.0003858037470352082
MMGK0_SX332,-0.02334651019838121
MMJB1_SI1408,-0.0006870031356811523
MMJB1_SX238,-0.0004155130180365899
MMJB1_SX418,-0.0002943628873580541
MMJB1_SX58,-0.008412313002806444
MMPM0_SX251,-0.000198820767843205
MMRP0_SI2034,-0.01581179698308309
MMSM0_SI1106,-0.0019919109344482423
MMSM0_SI476,-0.0012759827077388763
MMWB0_SI989,-7.609902201472102e-05
MMWB0_SX449,-0.0008269393885577167
MMWS1_SI2331,-0.00015414487903139422
MMWS1_SX441,-0.0002735335952960528
MMWS1_SX81,-0.00013566276846596828
MMXS0_SI876,-0.0005335321819240397
MNTW0_SX78,-0.003059704195369374
MPAR0_SI946,-0.00021494423881882713
MPAR0_SX136,-0.0012562901098677453
MPAR0_SX316,-0.0011611516061036484
MPEB0_SI1860,-0.0006712304526253751
MPEB0_SX60,-0.0016473316802428318
MPFU0_SI628,-0.0006068175838839623
MPFU0_SX268,-0.0002900096144349802
MPFU0_SX448,-0.00015478101417873845
MPFU0_SX88,-0.0005983227733955827
MPGH0_SI924,-0.004210287498103248
MPGR0_SX150,-0.00017084795981645585
MPGR1_SX239,-0.0010193231205145518
MPPC0_SX332,-0.002380384622435821
MPRB0_SX305,-0.0003453977406024933
MPRB0_SX35,-0.0035419436792532605
MPRD0_SX441,-0.0002984897448466374
MPRT0_SX130,-0.005363798485352443
MPRT0_SX220,-0.0055051736888431365
MPRT0_SX40,-0.0017625923667635237
MRAB0_SX324,-0.0035215577483177184
MRAB0_SX54,-0.00304518131221213
MRAB1_SI2108,-0.00038177333772182465
MRAM0_SI1905,-0.003150665989288917
MRAM0_SX105,-0.00011046640253786384
MRBC0_SI599,-0.0012050924762602776
MRCW0_SX111,-0.0003231179255705613
MRCW0_SX381,-0.00027824321296066046
MRDS0_SX177,-9.462064851752736e-05
MRDS0_SX447,-0.001195709342541902
MREH1_SX429,-4.658290708903223e-05
MREW1_SX150,-0.0002488491332365407
MREW1_SX240,-0.0002710751586538904
MRFK0_SX446,-0.00010134073506508554
MRFK0_SX86,-8.489320484491494e-05
MRHL0_SI2145,-0.0016226892669995625
MRHL0_SX165,-0.013975025609482166
MRHL0_SX75,-0.0001425973426264066
MRJB1_SX30,-0.00021917290157741972
MRJB1_SX300,-0.0007094053121713492
MRJM0_SI1095,-0.0004395444590884906
MRJM0_SX238,-0.0002527298767947488
MRJM0_SX58,-0.0004236404970288277
MRJM1_SX38,-0.0008721356554066434
MRKM0_SI1267,-0.0012241884238190122
MRKM0_SX367,-0.00030632167019777827
MRLD0_SX154,-0.0004235396868196027
MRLD0_SX64,-0.00021791899645770037
MRLJ0_SI2050,-0.0003592503421446856
MRLJ0_SX70,-0.0028282695760329566
MRLJ1_SX51,-0.0009148446576935904
MRLR0_SI1196,-0.00027176418474742344
MRMH0_SI2281,-0.0005845113191753626
MRMH0_SX31,-0.005633262188538261
MRMS0_SX30,-0.00016986774280667306
MRMS0_SX390,-0.0002861492561571526
MRPC1_SI2026,-0.0024561572231744464
MRRE0_SX74,-0.0023774099262321696
MRTC0_SX108,-0.0004618962960583823
MRTJ0_SI2032,-0.00099174113109194
MRVG0_SX240,-0.000947433291003108
MRWA0_SI1603,-0.00232949030810389
MRWA0_SX73,-0.0010336122941225767
MRWS0_SX202,-0.009031200781464577
MRXB0_SI1585,-0.00019257462450436184
MSAH1_SI1679,-0.04121329954692295
MSAT0_SX446,-0.001371594811124461
MSAT1_SX263,-0.0010171079635620118
MSDB0_SX107,-0.005928306115998162
MSDB0_SX197,-7.815032520077445e-05
MSDB0_SX287,-0.0005174945294857025
MSDB0_SX377,-0.0010003210604190827
MSDH0_SX260,-0.0007967807543583405
MSDH0_SX80,-0.0001110363006591797
MSJK0_SX246,-0.001039488754909614
MSMR0_SI1150,-0.015532372174439606
MSMR0_SX145,-0.0016927510499954225
MSMR0_SX55,-0.002481329966993893
MSMS0_SI2063,-0.004496095577875773
MSRG0_SI1221,-0.0013733015072589017
MSRG0_SX141,-0.0006088120181386064
MSRG0_SX51,-0.002832159399986267
MSRR0_SX30,-8.973121029240163e-06
MSRR0_SX51,-0.01885934409342314
MSTF0_SI766,-0.00025637496850992506
MSTF0_SX226,-0.002878178701256261
MSTF0_SX316,-0.013106871396303177
MSTF0_SX406,-0.002655197245379289
MSVS0_SI1568,-0.0005329233993377004
MSVS0_SX218,-0.0020823147343961815
MTAS0_SX35,-0.00019786786288022995
MTAT0_SX30,-8.936839135871692e-05
MTAT1_SX239,-0.0005568206931153933
MTAT1_SX59,-8.261223466923603e-05
MTCS0_SI1972,-4.497893281619657e-05
MTDB0_SI1401,-0.0014193936118057796
MTDB0_SX51,-0.0006180074997246265
MTJS0_SI1192,-0.00036400666131692776
MTJS0_SX292,-0.00021911890838633883
MTJU0_SI760,-0.00027314252737495635
MTJU0_SX130,-0.0013794674340522652
MTJU0_SX40,-0.0002844909438863397
MTKD0_SX107,-0.006398159544914961
MTLB0_SI1134,-0.0007021832016279113
MTLB0_SI1764,-0.0006547617284875167
MTLB0_SX324,-0.0010814910324720235
MTLB0_SX414,-0.0005682255770709064
MTLB0_SX54,-0.0005009079048799914
MTLC0_SX127,-0.0008304417133331299
MTLC0_SX307,-0.03293828169504801
MTLC0_SX37,-0.0002007562534085342
MTMT0_SX38,-0.0007191804261543812
MTPF0_SX155,-0.000637316528488608
MTPF0_SX65,-0.00044712302489922597
MTPG0_SI2013,-0.0010560164228081703
MTPP0_SI878,-0.0011891029451204383
MTPP0_SX338,-0.0006582524489473413
MTPP0_SX428,-0.0005940979392063327
MTPR0_SI506,-0.00010135987152655919
MTPR0_SX70,-0.0491766631603241
MTRC0_SI1623,-0.00073231291025877
MTRC0_SI589,-0.0003816181650528541
MTRR0_SI2178,-0.018128299194833507
MTRR0_SX108,-0.003015195684773581
MTRT0_SX57,-0.0006238276759783427
MTWH1_SI1512,-0.016771312057971954
MTWH1_SX342,-0.0016329242464374093
MTWH1_SX72,-0.0006709098815917969
MTXS0_SX70,-0.00010146157971272866
MVJH0_SI926,-0.0009735286364267612
MVLO0_SX67,-0.0010071595509847004
MVRW0_SI2115,-0.008032171772076534
MWAD0_SI1062,-0.0018656193886114204
MWAD0_SX252,-0.0009771717401842277
MWAD0_SX432,-0.0015435793801494267
MWAD0_SX72,-0.00880322210928973
MWAR0_SX235,-0.00012385309673845768
MWAR0_SX55,-0.0011148924051329148
MWDK0_SI2017,-0.0061134443833277775
MWEM0_SX240,-0.0004256582126403466
MWEM0_SX60,-0.006163354052437676
MWGR0_SX436,-0.0003574751317501068
MWGR0_SX76,-0.0005003371941191809
MWRE0_SI2317,-0.0005248765791616132
MWRP0_SI1443,-0.0034911386095560514
MWRP0_SX363,-0.00011654198169708252
MWRP0_SX93,-0.0008820397335858573
MZMB0_SI1166,-0.00023868879846607646
MZMB0_SX446,-0.0003062688835686253
